C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Acorde
-29.3,-22.2,-2.9,-37.6,-27.8,-32.9,-17.7,-25.2,-31.4,-8.9,-33.3,-38.7,2.0
-31.0,-21.0,-6.1,-34.0,-32.8,-31.7,-12.0,-28.1,-32.1,-4.0,-24.9,-35.9,2.0
-28.4,-25.0,-5.0,-36.3,-29.2,-34.4,-13.9,-35.2,-34.1,-4.4,-27.8,-37.8,2.0
-33.4,-25.2,-4.3,-34.8,-28.4,-33.6,-12.5,-28.2,-32.5,-5.3,-26.6,-37.5,2.0
-29.5,-21.0,-3.6,-35.0,-27.3,-34.4,-14.5,-25.4,-33.8,-7.0,-23.9,-39.3,2.0
-30.4,-22.8,-5.2,-35.2,-32.0,-34.2,-13.8,-32.9,-33.1,-4.9,-20.6,-38.1,2.0
-30.4,-23.3,-2.6,-35.5,-28.9,-33.5,-14.6,-25.2,-35.4,-8.0,-25.0,-35.2,2.0
-29.7,-22.2,-3.3,-35.8,-27.7,-35.8,-14.5,-25.5,-33.2,-8.1,-23.8,-35.3,2.0
-31.1,-19.8,-6.0,-33.1,-26.9,-33.0,-12.1,-25.7,-31.3,-5.0,-21.5,-35.7,2.0
-29.8,-24.6,-6.2,-35.0,-32.1,-33.1,-12.0,-30.2,-33.4,-4.1,-21.3,-38.7,2.0
-32.2,-22.3,-5.9,-36.1,-32.2,-29.5,-7.1,-29.6,-29.7,-5.5,-31.0,-38.8,2.0
-32.7,-18.6,-4.8,-38.1,-33.4,-30.4,-8.4,-28.9,-32.9,-6.3,-25.5,-37.0,2.0
-28.2,-26.0,-4.3,-36.4,-33.8,-33.9,-11.3,-31.1,-30.3,-5.5,-23.3,-38.3,2.0
-32.6,-21.6,-4.2,-30.6,-33.2,-33.2,-10.5,-33.1,-32.2,-4.8,-24.3,-37.6,2.0
-32.2,-22.1,-4.5,-34.4,-34.9,-33.4,-13.3,-29.6,-33.8,-4.8,-17.8,-39.9,2.0
-32.6,-25.0,-4.8,-38.3,-32.9,-33.5,-12.4,-30.1,-33.0,-4.0,-25.3,-36.1,2.0
-30.3,-25.7,-3.3,-32.7,-27.8,-34.9,-16.0,-26.6,-38.1,-7.9,-25.2,-41.2,2.0
-36.8,-25.1,-5.8,-37.8,-33.4,-32.2,-8.5,-28.3,-32.6,-5.3,-24.4,-38.6,2.0
-32.1,-20.8,-11.1,-34.4,-30.8,-30.8,-11.6,-28.6,-30.2,-2.0,-19.3,-39.3,2.0
-26.6,-28.2,-2.9,-37.3,-27.1,-34.2,-13.7,-29.2,-36.8,-7.3,-21.6,-39.0,2.0
-31.6,-26.1,-4.9,-38.8,-31.4,-32.2,-10.7,-26.8,-33.5,-5.6,-31.9,-37.0,2.0
-29.5,-22.5,-4.6,-38.6,-29.9,-29.7,-8.2,-29.6,-33.7,-6.9,-34.0,-40.3,2.0
-29.8,-25.0,-5.1,-37.9,-27.5,-34.6,-10.9,-29.0,-32.7,-4.8,-28.9,-39.2,2.0
-30.1,-20.0,-5.8,-39.6,-27.2,-33.8,-11.7,-26.3,-32.3,-3.7,-30.3,-34.6,2.0
-31.1,-26.1,-4.7,-43.1,-28.5,-34.5,-11.8,-29.4,-32.9,-4.9,-30.4,-36.6,2.0
-30.4,-22.4,-4.7,-40.7,-32.4,-31.1,-6.9,-29.5,-36.4,-8.5,-33.5,-41.0,2.0
-30.7,-25.9,-5.7,-40.4,-30.4,-34.0,-10.2,-31.4,-33.2,-4.7,-32.7,-36.7,2.0
-31.7,-23.3,-5.6,-31.8,-28.6,-32.7,-12.4,-30.2,-31.7,-4.7,-27.3,-33.0,2.0
-30.2,-21.5,-5.1,-37.1,-30.5,-28.8,-5.7,-30.5,-34.0,-7.1,-33.9,-37.4,2.0
-32.9,-22.4,-5.3,-36.4,-28.4,-34.0,-11.0,-27.2,-33.6,-4.9,-31.4,-31.6,2.0
-31.3,-25.4,-6.0,-37.5,-27.4,-34.3,-11.3,-21.5,-31.7,-4.6,-29.0,-36.1,2.0
-26.0,-23.9,-3.4,-38.0,-30.5,-34.8,-13.4,-19.5,-33.7,-7.4,-28.7,-32.0,2.0
-24.0,-21.8,-3.0,-34.1,-27.9,-35.7,-13.7,-26.7,-33.0,-9.7,-31.7,-29.1,2.0
-25.9,-22.8,-3.3,-38.2,-27.2,-37.4,-15.3,-19.5,-32.3,-7.8,-25.8,-34.9,2.0
-26.9,-27.0,-4.3,-39.6,-26.1,-36.2,-11.4,-23.7,-36.1,-5.9,-32.0,-40.2,2.0
-28.9,-20.8,-4.6,-37.2,-26.2,-33.1,-12.4,-18.1,-31.1,-6.4,-28.5,-29.1,2.0
-30.0,-24.1,-4.7,-40.1,-30.7,-29.6,-6.5,-29.8,-34.2,-7.3,-34.7,-39.1,2.0
-31.1,-20.9,-6.5,-40.1,-30.2,-27.6,-6.5,-30.4,-33.2,-5.9,-32.5,-38.6,2.0
-32.3,-21.0,-6.2,-36.5,-27.2,-35.4,-6.8,-27.7,-33.8,-4.7,-29.6,-37.6,2.0
-30.3,-24.2,-5.3,-38.7,-30.7,-29.8,-7.9,-30.6,-31.9,-6.3,-34.9,-39.3,2.0
-29.7,-21.0,-5.5,-37.1,-29.5,-29.2,-7.8,-29.5,-34.7,-5.9,-29.6,-40.0,2.0
-33.5,-22.7,-13.2,-27.0,-27.7,-32.5,-13.6,-26.4,-31.8,-3.7,-26.2,-37.2,2.0
-30.2,-23.3,-6.1,-28.3,-28.6,-32.8,-10.9,-27.9,-34.2,-3.5,-27.9,-38.3,2.0
-32.0,-22.2,-4.7,-29.9,-31.3,-33.8,-14.1,-28.2,-34.2,-4.9,-30.4,-37.9,2.0
-31.9,-23.6,-3.7,-32.5,-25.2,-32.0,-14.1,-17.4,-33.1,-6.7,-30.6,-36.5,2.0
-31.1,-22.3,-6.1,-36.9,-27.8,-19.3,-11.7,-23.9,-31.1,-6.6,-31.1,-39.7,2.0
-28.6,-27.4,-4.8,-37.1,-29.6,-21.3,-14.3,-28.0,-33.1,-9.4,-36.5,-38.7,2.0
-32.5,-30.9,-5.0,-38.6,-30.9,-29.4,-16.6,-32.0,-30.8,-5.8,-32.0,-44.6,2.0
-32.2,-28.3,-5.4,-38.0,-23.9,-23.4,-16.4,-26.1,-31.1,-7.9,-36.4,-41.1,2.0
-31.4,-25.8,-6.0,-37.2,-22.4,-24.6,-14.4,-27.3,-34.6,-7.2,-36.5,-39.1,2.0
-28.7,-31.1,-4.4,-36.4,-26.1,-27.9,-18.7,-29.8,-29.2,-6.8,-28.8,-41.1,2.0
-31.0,-33.4,-5.3,-38.1,-22.5,-28.4,-15.9,-27.0,-32.5,-8.2,-36.6,-40.8,2.0
-28.5,-31.3,-4.2,-35.5,-21.9,-26.4,-16.0,-25.7,-30.5,-6.2,-32.9,-41.1,2.0
-29.3,-30.1,-5.8,-36.4,-26.2,-27.0,-15.9,-24.9,-30.5,-5.5,-27.6,-40.1,2.0
-29.5,-32.5,-4.5,-38.0,-28.5,-28.1,-16.5,-26.4,-29.0,-5.8,-29.7,-38.4,2.0
-27.7,-28.2,-4.5,-37.3,-23.2,-27.5,-15.2,-27.8,-27.0,-9.3,-33.7,-42.6,2.0
-25.0,-30.4,-3.4,-30.2,-30.0,-31.6,-22.4,-28.2,-29.0,-7.8,-30.3,-39.3,2.0
-31.3,-26.6,-5.1,-37.2,-34.6,-30.4,-18.3,-25.0,-31.8,-6.5,-32.2,-41.2,2.0
-27.4,-33.0,-4.1,-26.6,-26.8,-30.4,-16.1,-29.3,-30.0,-7.2,-35.5,-40.1,2.0
-36.6,-36.3,-5.5,-37.4,-25.4,-31.5,-16.9,-21.5,-34.0,-6.3,-32.2,-36.6,2.0
-27.8,-35.5,-5.5,-41.3,-19.9,-32.6,-17.8,-26.8,-32.5,-7.7,-34.4,-41.9,2.0
-39.3,-32.2,-4.1,-36.9,-18.0,-31.0,-15.6,-30.8,-30.8,-6.1,-31.4,-40.6,2.0
-32.9,-34.2,-4.3,-37.4,-32.6,-32.7,-17.4,-29.7,-30.2,-7.8,-36.6,-38.6,2.0
-31.8,-34.5,-4.5,-34.4,-19.8,-33.2,-17.8,-32.1,-34.0,-8.4,-39.6,-37.8,2.0
-35.3,-35.6,-5.4,-37.4,-25.8,-33.7,-20.3,-24.4,-30.4,-8.2,-33.1,-36.3,2.0
-39.4,-29.6,-5.5,-37.3,-18.8,-29.0,-14.3,-25.6,-31.0,-9.8,-37.5,-37.3,2.0
-40.4,-34.3,-3.7,-38.6,-19.4,-31.1,-16.2,-27.1,-33.0,-9.2,-35.1,-40.9,2.0
-41.2,-31.4,-3.5,-37.7,-18.8,-29.8,-14.9,-28.3,-33.8,-11.9,-37.3,-39.5,2.0
-40.2,-37.0,-5.1,-37.4,-17.5,-29.7,-14.1,-25.5,-30.3,-8.7,-35.2,-36.7,2.0
-39.6,-27.9,-5.7,-36.3,-18.6,-31.2,-15.6,-27.2,-31.7,-8.7,-33.7,-33.8,2.0
-40.0,-34.0,-5.2,-37.2,-18.0,-30.1,-14.9,-28.0,-31.8,-7.7,-34.8,-36.3,2.0
-40.4,-30.3,-4.3,-37.9,-21.4,-32.2,-16.8,-26.8,-32.8,-8.0,-33.0,-35.2,2.0
-39.6,-32.0,-4.4,-39.7,-23.3,-32.6,-18.4,-28.6,-31.6,-8.1,-35.9,-35.1,2.0
-36.4,-34.6,-5.4,-37.2,-20.3,-31.2,-25.2,-25.6,-27.8,-6.7,-31.3,-34.6,2.0
-39.6,-31.7,-6.2,-37.1,-29.1,-31.5,-19.5,-22.7,-33.8,-6.1,-33.2,-35.6,2.0
-41.6,-30.9,-5.7,-39.5,-16.9,-28.5,-14.8,-25.8,-29.5,-11.0,-36.0,-39.2,2.0
-36.8,-34.1,-3.7,-34.7,-26.8,-32.6,-19.4,-27.0,-30.4,-7.4,-31.2,-35.8,2.0
-35.2,-36.2,-3.5,-32.3,-35.2,-32.8,-19.3,-30.2,-33.2,-8.4,-36.1,-40.8,2.0
-34.0,-32.7,-4.0,-33.9,-23.4,-33.6,-24.6,-25.4,-35.6,-9.0,-37.0,-37.0,2.0
-36.0,-27.9,-4.4,-40.4,-23.9,-25.8,-16.0,-27.5,-32.3,-7.9,-33.4,-42.4,2.0
-43.0,-30.9,-4.4,-39.2,-23.9,-27.6,-17.1,-26.6,-30.6,-10.0,-37.3,-43.5,2.0
-42.8,-34.7,-4.5,-37.3,-19.1,-31.1,-17.2,-25.5,-32.7,-8.0,-33.2,-40.4,2.0
-40.8,-34.1,-4.6,-35.9,-22.9,-30.9,-16.4,-24.6,-32.3,-8.1,-33.3,-43.8,2.0
-39.9,-29.3,-4.0,-39.6,-23.8,-26.0,-17.0,-26.7,-34.0,-11.3,-36.5,-40.2,2.0
-37.4,-29.6,-4.3,-34.6,-26.5,-31.1,-17.9,-23.8,-35.6,-7.5,-34.9,-37.6,2.0
-39.9,-29.9,-6.4,-35.2,-22.4,-32.8,-18.7,-24.3,-31.7,-5.8,-39.0,-42.8,2.0
-34.6,-35.5,-4.6,-36.5,-23.6,-30.6,-16.4,-29.0,-31.6,-7.7,-34.3,-38.9,2.0
-38.8,-28.3,-3.1,-37.1,-25.8,-29.1,-16.8,-27.6,-32.7,-9.6,-36.5,-41.4,2.0
-35.0,-28.5,-3.9,-35.9,-23.1,-32.9,-18.0,-26.1,-32.9,-8.7,-35.2,-42.5,2.0
-32.6,-28.4,-5.6,-39.0,-26.0,-31.9,-18.1,-25.1,-32.2,-6.6,-36.4,-35.8,2.0
-39.3,-34.1,-5.3,-37.1,-36.7,-28.9,-17.2,-26.1,-29.6,-9.6,-35.9,-41.3,2.0
-39.6,-27.6,-3.4,-36.7,-21.5,-29.2,-15.7,-27.7,-31.8,-10.5,-36.3,-40.8,2.0
-35.5,-31.9,-4.1,-34.8,-30.5,-31.1,-19.6,-27.5,-31.6,-8.8,-34.3,-42.5,2.0
-38.6,-25.7,-4.7,-36.5,-21.7,-26.0,-19.0,-26.3,-31.1,-9.2,-35.1,-40.0,2.0
-39.6,-28.1,-4.2,-36.0,-25.6,-27.8,-15.9,-25.6,-29.9,-9.6,-34.1,-39.7,2.0
-38.1,-30.6,-6.5,-34.8,-35.0,-25.5,-15.3,-25.0,-27.3,-11.1,-31.9,-37.3,2.0
-36.4,-28.5,-3.6,-38.9,-20.0,-31.1,-16.7,-28.4,-33.1,-8.5,-36.3,-38.7,2.0
-30.5,-28.1,-5.3,-35.4,-28.6,-31.8,-18.2,-24.7,-31.9,-7.2,-34.2,-39.8,2.0
-30.7,-24.8,-4.4,-38.5,-26.7,-22.7,-13.7,-30.2,-36.0,-11.8,-33.6,-40.5,2.0
-28.4,-23.2,-5.4,-36.7,-31.8,-21.6,-12.8,-26.7,-31.0,-11.3,-31.3,-41.2,2.0
-29.5,-27.8,-5.5,-36.2,-28.2,-25.7,-14.0,-31.9,-33.4,-9.0,-31.5,-37.4,2.0
-31.1,-22.3,-4.9,-38.4,-29.8,-25.4,-14.9,-28.0,-28.3,-9.9,-31.3,-42.3,2.0
-27.9,-22.9,-5.4,-38.1,-24.9,-22.7,-13.3,-27.8,-31.5,-13.3,-32.1,-39.6,2.0
-29.7,-27.8,-4.8,-35.4,-28.6,-26.1,-14.3,-30.1,-29.6,-9.5,-32.4,-38.0,2.0
-31.5,-28.3,-5.5,-36.1,-29.7,-27.5,-16.5,-30.1,-30.4,-10.0,-30.9,-43.2,2.0
-30.1,-24.5,-5.1,-36.3,-28.3,-28.7,-19.7,-32.0,-30.2,-9.6,-30.6,-41.5,2.0
-26.9,-24.7,-4.3,-28.6,-26.3,-30.0,-23.0,-25.8,-35.1,-8.6,-28.7,-43.8,2.0
-28.9,-23.1,-5.5,-33.7,-27.8,-29.5,-20.1,-27.2,-29.9,-8.3,-30.2,-36.7,2.0
-27.5,-29.8,-5.8,-37.4,-28.2,-26.0,-15.5,-26.3,-30.4,-9.9,-31.7,-40.4,2.0
-28.9,-25.4,-5.3,-34.8,-26.5,-29.5,-21.9,-27.9,-28.6,-8.6,-29.4,-38.8,2.0
-29.3,-25.7,-5.3,-30.7,-28.0,-28.5,-20.6,-26.2,-32.3,-8.7,-33.2,-36.6,2.0
-30.6,-24.1,-5.0,-35.5,-26.3,-28.1,-20.3,-26.4,-34.3,-8.5,-29.0,-36.3,2.0
-28.9,-28.5,-5.3,-30.6,-27.1,-29.5,-22.7,-34.0,-31.1,-8.6,-32.4,-37.4,2.0
-29.1,-22.4,-4.5,-37.3,-29.2,-26.1,-15.9,-24.5,-31.9,-10.9,-33.9,-42.1,2.0
-28.5,-27.7,-5.9,-35.6,-25.4,-24.3,-13.9,-24.4,-27.2,-11.9,-30.9,-36.8,2.0
-31.9,-26.9,-6.0,-37.7,-32.1,-28.7,-19.6,-26.2,-32.0,-8.7,-30.8,-43.6,2.0
-27.8,-29.5,-4.8,-38.1,-30.2,-31.3,-24.7,-32.5,-32.9,-9.9,-35.5,-41.4,2.0
-23.2,-31.1,-4.1,-30.3,-31.0,-31.0,-23.9,-25.4,-33.7,-10.9,-33.1,-41.6,2.0
-30.6,-23.4,-3.7,-38.8,-30.5,-27.7,-8.1,-29.2,-31.8,-9.7,-22.5,-41.9,2.0
-31.8,-20.6,-3.3,-33.0,-29.0,-31.3,-14.8,-26.2,-29.9,-9.1,-20.1,-38.8,2.0
-27.4,-20.5,-2.6,-34.6,-24.0,-29.3,-16.9,-27.8,-29.9,-8.4,-22.7,-38.5,2.0
-30.0,-25.6,-3.0,-37.1,-31.2,-26.3,-8.9,-26.8,-28.6,-10.1,-26.3,-38.9,2.0
-27.1,-23.7,-2.2,-37.4,-22.1,-31.8,-16.5,-29.5,-27.1,-10.9,-29.4,-37.0,2.0
-26.2,-22.2,-2.6,-36.3,-23.1,-31.0,-16.8,-31.3,-34.0,-10.6,-20.8,-37.0,2.0
-29.6,-24.5,-4.1,-36.1,-29.5,-27.3,-7.9,-26.1,-29.9,-9.2,-27.7,-40.3,2.0
-28.3,-22.9,-2.8,-36.6,-21.9,-32.4,-12.0,-26.1,-28.6,-11.2,-27.0,-36.2,2.0
-30.8,-21.4,-3.2,-34.9,-30.7,-33.7,-17.0,-26.4,-30.3,-8.8,-21.6,-39.6,2.0
-28.7,-24.9,-3.3,-36.6,-31.5,-26.8,-8.8,-26.3,-29.3,-9.1,-26.0,-40.4,2.0
-27.7,-20.4,-2.5,-34.6,-21.3,-33.2,-17.1,-27.4,-29.1,-10.9,-16.9,-38.3,2.0
-26.3,-24.7,-1.9,-37.2,-22.5,-33.3,-16.0,-31.6,-30.1,-11.9,-26.2,-35.5,2.0
-27.4,-21.6,-3.0,-35.6,-22.3,-27.6,-10.1,-28.4,-29.0,-14.4,-30.2,-38.7,2.0
-28.6,-20.0,-4.7,-35.4,-28.3,-26.9,-7.6,-25.3,-28.4,-7.7,-27.7,-37.0,2.0
-32.0,-18.5,-6.0,-35.6,-24.1,-25.4,-7.3,-26.8,-28.0,-6.0,-32.3,-38.6,2.0
-27.9,-22.8,-2.4,-36.5,-29.4,-27.9,-13.7,-28.9,-31.9,-9.7,-35.5,-34.6,2.0
-26.1,-23.8,-2.4,-35.0,-25.6,-32.5,-14.0,-29.3,-31.1,-8.6,-35.7,-35.4,2.0
-30.4,-23.9,-9.1,-32.2,-22.9,-21.1,-6.9,-25.9,-26.3,-4.3,-25.7,-35.1,2.0
-29.8,-30.1,-3.8,-30.8,-28.1,-22.9,-12.3,-27.6,-33.2,-10.9,-33.4,-33.3,2.0
-28.1,-23.0,-3.3,-36.1,-23.9,-32.8,-17.0,-28.8,-29.0,-11.0,-22.5,-35.9,2.0
-26.6,-26.5,-1.3,-35.7,-23.7,-33.4,-19.5,-29.3,-32.8,-12.4,-22.7,-38.4,2.0
-29.5,-19.6,-2.5,-35.0,-32.5,-29.6,-14.4,-26.8,-28.2,-9.4,-19.9,-39.3,2.0
-29.9,-26.2,-2.3,-39.2,-32.1,-34.3,-11.4,-28.0,-32.2,-10.1,-29.2,-38.4,2.0
-30.1,-21.4,-4.2,-37.1,-24.1,-31.9,-13.5,-26.3,-31.9,-6.6,-24.7,-33.3,2.0
-29.4,-19.6,-3.9,-37.7,-23.5,-32.5,-13.9,-24.7,-32.0,-6.5,-24.7,-29.3,2.0
-29.4,-18.0,-4.4,-37.0,-23.6,-33.0,-15.6,-26.6,-26.7,-5.7,-21.4,-31.1,2.0
-28.1,-20.8,-3.0,-32.0,-19.6,-33.8,-18.2,-29.5,-32.3,-8.5,-19.5,-35.6,2.0
-34.3,-19.4,-7.3,-42.9,-32.2,-26.1,-6.1,-31.4,-32.2,-6.7,-33.1,-37.9,2.0
-28.5,-17.8,-6.1,-39.2,-31.9,-27.5,-7.5,-28.6,-33.2,-7.0,-33.1,-38.8,2.0
-28.2,-16.9,-5.8,-40.8,-32.6,-26.8,-6.9,-27.9,-30.7,-8.5,-30.1,-40.5,2.0
-27.6,-17.0,-5.5,-40.8,-32.1,-27.8,-7.0,-29.5,-33.6,-8.5,-32.2,-39.8,2.0
-28.0,-16.2,-6.1,-39.5,-31.6,-27.0,-7.3,-28.8,-34.6,-7.8,-32.5,-39.6,2.0
-28.5,-17.7,-5.6,-39.2,-31.7,-27.4,-7.1,-27.2,-31.7,-7.1,-32.2,-37.9,2.0
-28.2,-15.9,-5.0,-40.1,-33.1,-26.2,-6.8,-30.0,-33.3,-9.5,-29.3,-40.9,2.0
-29.4,-24.6,-5.9,-38.6,-29.5,-28.7,-7.9,-27.2,-32.0,-6.4,-27.0,-34.6,2.0
-28.4,-26.0,-6.3,-39.8,-30.1,-31.0,-6.5,-27.1,-31.4,-6.7,-29.9,-37.7,2.0
-28.1,-25.2,-7.1,-38.3,-31.8,-29.8,-8.0,-29.8,-33.6,-7.5,-27.0,-38.4,2.0
-29.7,-27.4,-6.7,-38.1,-26.5,-32.5,-13.2,-24.4,-34.6,-4.2,-26.3,-35.9,2.0
-27.4,-27.5,-4.8,-35.9,-27.0,-35.3,-12.5,-33.4,-34.9,-5.2,-32.2,-33.6,2.0
-28.8,-25.1,-4.1,-34.9,-23.9,-33.6,-14.5,-25.6,-36.1,-5.9,-23.6,-38.2,2.0
-30.2,-21.5,-5.2,-39.6,-26.3,-35.5,-12.3,-28.2,-33.4,-4.9,-26.2,-33.9,2.0
-24.7,-20.6,-3.3,-32.5,-22.4,-35.5,-12.8,-32.4,-33.5,-7.3,-23.9,-35.1,2.0
-25.0,-22.6,-3.5,-32.6,-22.4,-34.0,-14.8,-34.7,-33.5,-7.8,-22.2,-34.8,2.0
-22.6,-25.0,-2.2,-33.1,-23.1,-35.4,-16.5,-31.4,-35.1,-9.8,-22.5,-33.3,2.0
-23.4,-23.6,-2.4,-37.3,-23.7,-32.3,-16.0,-28.5,-33.6,-9.9,-27.9,-30.7,2.0
-23.8,-22.5,-2.6,-35.2,-23.7,-34.0,-16.9,-31.9,-35.3,-9.5,-29.9,-32.6,2.0
-24.7,-24.6,-3.2,-34.1,-24.8,-36.2,-13.6,-32.0,-36.1,-9.4,-30.4,-34.8,2.0
-32.4,-22.9,-6.6,-41.1,-30.6,-28.6,-7.0,-27.8,-33.5,-6.5,-24.4,-35.2,2.0
-36.0,-29.7,-7.1,-40.4,-31.9,-30.4,-8.0,-29.2,-33.6,-7.7,-30.6,-40.4,2.0
-35.7,-29.1,-6.0,-40.1,-25.7,-31.1,-6.8,-27.7,-32.6,-5.9,-31.2,-40.0,2.0
-28.8,-28.0,-7.2,-41.8,-25.7,-33.7,-7.9,-28.4,-32.3,-4.9,-32.6,-37.6,2.0
-31.9,-29.4,-7.0,-40.6,-23.7,-34.6,-6.3,-27.0,-32.7,-6.1,-32.6,-39.0,2.0
-29.5,-22.0,-4.8,-37.5,-28.7,-34.5,-10.3,-22.7,-30.1,-5.5,-33.0,-39.9,2.0
-32.6,-22.8,-4.1,-39.9,-27.2,-35.1,-10.1,-26.4,-30.6,-5.9,-32.7,-39.8,2.0
-27.9,-30.4,-5.2,-38.7,-27.0,-35.3,-8.7,-30.1,-33.3,-4.9,-31.1,-38.3,2.0
-27.5,-24.9,-4.3,-38.2,-29.5,-35.1,-10.5,-27.8,-30.8,-5.6,-32.4,-40.0,2.0
-31.7,-29.2,-6.2,-41.3,-22.6,-27.1,-7.9,-28.4,-33.6,-5.1,-32.2,-41.9,2.0
-29.0,-30.0,-6.3,-41.4,-26.0,-38.2,-6.8,-29.0,-31.7,-5.9,-34.2,-42.9,2.0
-30.2,-29.9,-8.8,-40.7,-28.1,-33.7,-8.6,-27.7,-29.0,-4.3,-27.8,-41.7,2.0
-31.5,-29.5,-6.7,-38.2,-24.5,-27.4,-7.4,-29.1,-34.0,-6.1,-34.6,-41.5,2.0
-30.2,-29.8,-6.1,-38.7,-29.3,-29.4,-6.1,-29.5,-33.0,-6.3,-34.7,-42.8,2.0
-27.8,-29.1,-4.7,-39.2,-26.0,-34.1,-9.5,-28.7,-31.6,-4.5,-36.9,-38.9,2.0
-29.4,-25.2,-4.2,-37.8,-22.2,-34.3,-9.8,-29.2,-30.7,-6.0,-30.4,-36.5,2.0
-29.9,-27.2,-5.2,-37.8,-24.9,-37.5,-9.9,-26.1,-30.3,-4.8,-31.3,-40.4,2.0
-33.8,-24.6,-5.1,-38.5,-27.4,-33.7,-9.5,-27.3,-31.2,-4.6,-31.0,-31.2,2.0
-26.5,-25.4,-4.2,-37.9,-27.8,-34.7,-9.9,-25.8,-29.9,-5.3,-33.1,-37.9,2.0
-29.0,-27.7,-5.6,-40.8,-25.1,-28.3,-6.1,-29.5,-32.7,-6.2,-29.9,-38.2,2.0
-30.0,-28.0,-4.1,-37.9,-28.6,-34.6,-10.2,-28.2,-30.0,-6.0,-32.6,-39.4,2.0
-29.5,-30.2,-6.2,-36.9,-24.9,-37.5,-7.9,-29.1,-32.3,-5.1,-35.3,-39.6,2.0
-31.3,-26.0,-7.9,-38.0,-28.5,-31.6,-8.7,-28.0,-29.6,-4.5,-27.9,-34.7,2.0
-31.4,-32.3,-6.8,-40.7,-26.2,-33.9,-8.9,-28.8,-29.9,-4.9,-33.1,-38.5,2.0
-31.6,-25.0,-3.6,-31.4,-34.1,-24.3,-11.1,-27.5,-32.6,-5.8,-33.8,-34.3,2.0
-31.0,-33.7,-4.8,-33.7,-31.3,-33.6,-11.4,-27.6,-30.6,-5.4,-29.5,-34.8,2.0
-29.5,-31.3,-6.5,-35.2,-23.5,-28.0,-7.5,-28.2,-29.1,-6.3,-32.9,-33.9,2.0
-29.9,-28.6,-5.7,-35.8,-28.5,-32.8,-7.7,-28.9,-33.7,-7.0,-35.8,-38.7,2.0
-29.0,-25.7,-4.3,-37.4,-30.3,-31.0,-11.3,-22.8,-31.9,-5.1,-35.5,-34.8,2.0
-33.5,-26.1,-4.8,-38.3,-27.2,-24.5,-6.4,-29.4,-36.4,-7.4,-31.4,-34.0,2.0
-33.3,-28.0,-5.5,-36.4,-25.1,-32.3,-7.0,-28.3,-32.0,-5.7,-31.2,-35.3,2.0
-31.8,-28.8,-8.2,-42.9,-25.7,-30.3,-5.9,-30.3,-33.2,-6.1,-31.2,-40.4,2.0
-26.1,-25.4,-10.3,-36.4,-28.1,-32.1,-8.2,-23.3,-31.9,-3.6,-31.8,-36.5,2.0
-28.2,-27.8,-4.2,-39.8,-35.2,-35.1,-11.7,-30.0,-29.8,-5.9,-32.0,-37.3,2.0
-31.5,-31.3,-5.3,-39.6,-24.7,-28.6,-7.4,-27.5,-34.2,-7.1,-33.5,-38.1,2.0
-26.0,-26.4,-6.6,-34.9,-29.8,-32.9,-8.0,-24.8,-33.0,-4.9,-31.4,-31.7,2.0
-24.0,-27.5,-4.2,-34.8,-30.6,-34.4,-9.4,-26.9,-32.0,-6.4,-31.2,-36.0,2.0
-30.7,-34.1,-4.8,-39.5,-34.7,-34.9,-9.9,-28.9,-32.9,-5.1,-33.6,-39.0,2.0
-30.0,-28.4,-5.3,-27.5,-33.2,-33.9,-11.3,-29.0,-32.7,-4.5,-33.5,-40.9,2.0
-37.6,-34.8,-4.7,-38.8,-32.7,-28.9,-11.0,-27.5,-32.0,-9.2,-36.1,-42.0,2.0
-35.7,-32.7,-3.3,-35.7,-30.8,-26.5,-11.7,-27.4,-32.7,-9.1,-35.6,-37.9,2.0
-34.8,-28.7,-3.9,-38.6,-32.8,-33.7,-12.8,-25.4,-28.2,-10.4,-34.1,-36.8,2.0
-38.3,-33.3,-2.6,-35.9,-30.9,-34.6,-14.2,-23.5,-29.3,-10.0,-31.1,-43.2,2.0
-39.2,-35.1,-4.4,-36.6,-36.4,-36.7,-11.0,-28.9,-34.4,-11.4,-37.1,-37.4,2.0
-38.1,-35.3,-5.4,-40.9,-33.3,-32.2,-13.4,-32.6,-33.2,-12.2,-35.2,-44.9,2.0
-40.4,-30.6,-3.3,-39.5,-30.8,-33.3,-10.8,-27.4,-29.4,-8.9,-32.3,-44.9,2.0
-39.1,-25.7,-2.9,-33.6,-32.2,-34.1,-12.4,-29.2,-30.8,-6.9,-32.4,-39.2,2.0
-34.9,-26.0,-2.8,-36.9,-35.1,-28.9,-13.5,-24.6,-28.2,-8.6,-32.5,-37.8,2.0
-34.9,-27.3,-4.6,-38.8,-36.4,-34.2,-13.9,-29.5,-28.8,-8.4,-34.8,-40.9,2.0
-35.6,-30.0,-4.3,-34.7,-37.4,-34.2,-13.2,-27.6,-29.7,-8.2,-38.2,-39.4,2.0
-41.6,-30.8,-4.8,-36.9,-27.6,-33.5,-13.0,-29.4,-28.0,-7.6,-35.0,-42.8,2.0
-36.3,-25.1,-2.4,-36.4,-32.2,-26.9,-13.9,-24.5,-33.4,-8.8,-36.4,-34.4,2.0
-25.2,-24.9,-5.2,-32.8,-24.2,-25.1,-9.9,-23.9,-29.7,-7.5,-30.7,-31.2,2.0
